1,-133.744520,-418.849089,-19982.602020,-132.238027,-4.900000
2,-128.863920,-202.706342,-18612.091926,-131.760522,-4.800000
3,-125.339283,-149.527688,-17290.581832,-131.298017,-4.700000
4,-122.505781,-131.212111,-16018.071737,-130.850512,-4.600000
5,-120.109653,-124.947933,-14794.561643,-130.418007,-4.500000
6,-118.022350,-123.867359,-13620.051548,-130.000502,-4.400000
7,-116.168414,-125.305652,-12494.541454,-129.597997,-4.300000
8,-114.499281,-128.058832,-11418.031359,-129.210492,-4.200000
9,-112.981656,-131.525214,-10390.521265,-128.837987,-4.100000
10,-111.591646,-135.382275,-9412.011171,-128.480482,-4.000000
11,-110.311497,-139.448369,-8482.501076,-128.137977,-3.900000
12,-109.127663,-143.617659,-7601.990982,-127.810472,-3.800000
13,-108.029591,-147.827176,-6770.480887,-127.497967,-3.700000
14,-107.008928,-152.039155,-5987.970793,-127.200462,-3.600000
15,-106.058976,-156.231106,-5254.460699,-126.917958,-3.500000
16,-105.174316,-160.390016,-4569.950604,-126.650453,-3.400000
17,-104.350538,-164.508860,-3934.440510,-126.397948,-3.300000
18,-103.584039,-168.584436,-3347.930415,-126.160443,-3.200000
19,-102.871878,-172.616002,-2810.420321,-125.937938,-3.100000
20,-102.211660,-176.604399,-2321.910227,-125.730433,-3.000000
21,-101.601453,-180.551476,-1882.400132,-125.537928,-2.900000
22,-101.039720,-184.459715,-1491.890038,-125.360423,-2.800000
23,-100.525265,-188.331978,-1150.379943,-125.197918,-2.700000
24,-100.057195,-192.171345,-857.869849,-125.050413,-2.600000
25,-99.634886,-195.980998,-614.359755,-124.917908,-2.500000
26,-99.257958,-199.764153,-419.849660,-124.800403,-2.400000
27,-98.926254,-203.524011,-274.339566,-124.697898,-2.300000
28,-98.639827,-207.263726,-177.829471,-124.610393,-2.200000
29,-98.398927,-210.986395,-130.319377,-124.537888,-2.100000
30,-98.203993,-214.695041,-131.809282,-124.480383,-2.000000
31,-98.055649,-218.392612,-182.299188,-124.437878,-1.900000
32,-97.954695,-222.081987,-281.789094,-124.410373,-1.800000
33,-97.902115,-225.765970,-430.278999,-124.397868,-1.700000
34,-97.899069,-229.447301,-627.768905,-124.400363,-1.600000
35,-97.946902,-233.128663,-874.258810,-124.417858,-1.500000
36,-98.047146,-236.812686,-1169.748716,-124.450353,-1.400000
37,-98.201526,-240.501954,-1514.238622,-124.497848,-1.300000
38,-98.411969,-244.199015,-1907.728527,-124.560343,-1.200000
39,-98.680612,-247.906391,-2350.218433,-124.637838,-1.100000
40,-99.009818,-251.626581,-2841.708338,-124.730333,-1.000000
41,-99.402185,-255.362071,-3382.198244,-124.837828,-0.900000
42,-99.860563,-259.115347,-3971.688150,-124.960323,-0.800000
43,-100.388074,-262.888897,-4610.178055,-125.097818,-0.700000
44,-100.988131,-266.685221,-5297.667961,-125.250314,-0.600000
45,-101.664462,-270.506844,-6034.157866,-125.417809,-0.500000
46,-102.421137,-274.356319,-6819.647772,-125.600304,-0.400000
47,-103.262595,-278.236239,-7654.137677,-125.797799,-0.300000
48,-104.193682,-282.149248,-8537.627583,-126.010294,-0.200000
49,-105.219686,-286.098046,-9470.117489,-126.237789,-0.100000
50,-106.346384,-290.085405,-10451.607394,-126.480284,0.000000
51,-107.580084,-294.114174,-11482.097300,-126.737779,0.100000
52,-108.927689,-298.187295,-12561.587205,-127.010274,0.200000
53,-110.396752,-302.307814,-13690.077111,-127.297769,0.300000
54,-111.995551,-306.478890,-14867.567017,-127.600264,0.400000
55,-113.733171,-310.703817,-16094.056922,-127.917759,0.500000
56,-115.619595,-314.986032,-17369.546828,-128.250254,0.600000
57,-117.665810,-319.329134,-18694.036733,-128.597749,0.700000
58,-119.883927,-323.736903,-20067.526639,-128.960244,0.800000
59,-122.287325,-328.213321,-21490.016545,-129.337739,0.900000
60,-124.890808,-332.762590,-22961.506450,-129.730234,1.000000
61,-127.710796,-337.389161,-24481.996356,-130.137729,1.100000
62,-130.765535,-342.097757,-26051.486261,-130.560224,1.200000
63,-134.075357,-346.893410,-27669.976167,-130.997719,1.300000
64,-137.662971,-351.781486,-29337.466072,-131.450214,1.400000
65,-141.553811,-356.767733,-31053.955978,-131.917709,1.500000
66,-145.776446,-361.858319,-32819.445884,-132.400204,1.600000
67,-150.363065,-367.059885,-34633.935789,-132.897699,1.700000
68,-155.350053,-372.379599,-36497.425695,-133.410194,1.800000
69,-160.778684,-377.825227,-38409.915600,-133.937689,1.900000
70,-166.695952,-383.405202,-40371.405506,-134.480184,2.000000
71,-173.155575,-389.128718,-42381.895412,-135.037679,2.100000
72,-180.219219,-395.005826,-44441.385317,-135.610174,2.200000
73,-187.958000,-401.047561,-46549.875223,-136.197670,2.300000
74,-196.454333,-407.266078,-48707.365128,-136.800165,2.400000
75,-205.804229,-413.674820,-50913.855034,-137.417660,2.500000
76,-216.120180,-420.288721,-53169.344941,-138.050155,2.600000
77,-227.534799,-427.124443,-inf,-138.697650,2.700000
78,-240.205462,-434.200669,-inf,-139.360145,2.800000
79,-254.320297,-441.538457,-inf,-140.037640,2.900000
80,-270.105983,-449.161676,-inf,-140.730135,3.000000
81,-287.838034,-457.097554,-inf,-141.437630,3.100000
82,-307.854543,-465.377358,-nan(ind),-142.160125,3.200000
83,-330.574821,-474.037266,-nan(ind),-142.897620,3.300000
84,-356.525076,-483.119482,-nan(ind),-143.650115,3.400000
85,-386.374448,-492.673706,-nan(ind),-144.417610,3.500000
86,-420.986595,-502.759069,-nan(ind),-145.200105,3.600000
87,-461.495247,-513.446767,-nan(ind),-145.997600,3.700000
88,-509.417776,-524.823679,-nan(ind),-146.810095,3.800000
89,-566.831066,-536.997501,-nan(ind),-147.637590,3.900000
90,-636.653468,-550.104185,-nan(ind),-148.480085,4.000000
91,-723.115617,-564.319125,-nan(ind),-149.337580,4.100000
92,-832.585872,-579.874595,-nan(ind),-150.210075,4.200000
93,-975.105884,-597.088278,-nan(ind),-151.097570,4.300000
94,-1167.466473,-616.412734,-nan(ind),-152.000065,4.400000
95,-1439.983356,-638.527876,-nan(ind),-152.917560,4.500000
96,-1853.452087,-664.532033,-nan(ind),-153.850055,4.600000
97,-2550.025773,-696.396571,-nan(ind),-154.797550,4.700000
98,-inf,-738.311512,-nan(ind),-155.760045,4.800000
99,-nan(ind),-802.649534,-nan(ind),-156.737540,4.900000
1,-136.495841,-423.952670,-20131.675697,-140.844498,-4.900000
2,-131.611555,-209.298435,-18756.225111,-140.360677,-4.800000
3,-128.097216,-156.936319,-17429.774525,-139.891856,-4.700000
4,-125.281555,-139.201527,-16152.323938,-139.438035,-4.600000
5,-122.908370,-133.398619,-14923.873352,-138.999213,-4.500000
6,-120.847889,-132.707135,-13744.422766,-138.575392,-4.400000
7,-119.023947,-134.486166,-12613.972180,-138.166571,-4.300000
8,-117.387535,-137.545391,-11532.521594,-137.772750,-4.200000
9,-115.905066,-141.291685,-10500.071008,-137.393929,-4.100000
10,-114.552444,-145.408250,-9516.620422,-137.030107,-4.000000
11,-113.311776,-149.717462,-8582.169836,-136.681286,-3.900000
12,-112.169416,-154.116418,-7696.719249,-136.347465,-3.800000
13,-111.114746,-158.544366,-6860.268663,-136.028644,-3.700000
14,-110.139366,-162.965254,-6072.818077,-135.724823,-3.600000
15,-109.236552,-167.357944,-5334.367491,-135.436001,-3.500000
16,-108.400873,-171.710516,-4644.916905,-135.162180,-3.400000
17,-107.627917,-176.016837,-4004.466319,-134.903359,-3.300000
18,-106.914092,-180.274449,-3413.015733,-134.659538,-3.200000
19,-106.256472,-184.483232,-2870.565146,-134.430717,-3.100000
20,-105.652690,-188.644559,-2377.114560,-134.216895,-3.000000
21,-105.100844,-192.760733,-1932.663974,-134.018074,-2.900000
22,-104.599436,-196.834633,-1537.213388,-133.834253,-2.800000
23,-104.147316,-200.869465,-1190.762802,-133.665432,-2.700000
24,-103.743639,-204.868613,-893.312216,-133.511611,-2.600000
25,-103.387838,-208.835529,-644.861630,-133.372789,-2.500000
26,-103.079595,-212.773669,-445.411044,-133.248968,-2.400000
27,-102.818820,-216.686450,-294.960457,-133.140147,-2.300000
28,-102.605640,-220.577225,-193.509871,-133.046326,-2.200000
29,-102.440384,-224.449264,-141.059285,-132.967505,-2.100000
30,-102.323576,-228.305755,-137.608699,-132.903683,-2.000000
31,-102.255931,-232.149796,-183.158113,-132.854862,-1.900000
32,-102.238349,-235.984401,-277.707527,-132.821041,-1.800000
33,-102.271918,-239.812504,-421.256941,-132.802220,-1.700000
34,-102.357913,-243.636964,-613.806355,-132.798399,-1.600000
35,-102.497798,-247.460575,-855.355768,-132.809577,-1.500000
36,-102.693235,-251.286071,-1145.905182,-132.835756,-1.400000
37,-102.946087,-255.116137,-1485.454596,-132.876935,-1.300000
38,-103.258430,-258.953416,-1874.004010,-132.933114,-1.200000
39,-103.632559,-262.800517,-2311.553424,-133.004293,-1.100000
40,-104.071007,-266.660027,-2798.102838,-133.090471,-1.000000
41,-104.576552,-270.534515,-3333.652252,-133.191650,-0.900000
42,-105.152242,-274.426546,-3918.201666,-133.307829,-0.800000
43,-105.801406,-278.338686,-4551.751079,-133.439008,-0.700000
44,-106.527683,-282.273512,-5234.300493,-133.585187,-0.600000
45,-107.335042,-286.233621,-5965.849907,-133.746365,-0.500000
46,-108.227810,-290.221639,-6746.399321,-133.922544,-0.400000
47,-109.210710,-294.240234,-7575.948735,-134.113723,-0.300000
48,-110.288886,-298.292117,-8454.498149,-134.319902,-0.200000
49,-111.467954,-302.380063,-9382.047563,-134.541081,-0.100000
50,-112.754041,-306.506911,-10358.596977,-134.777259,0.000000
51,-114.153838,-310.675585,-11384.146390,-135.028438,0.100000
52,-115.674659,-314.889096,-12458.695804,-135.294617,0.200000
53,-117.324507,-319.150563,-13582.245218,-135.575796,0.300000
54,-119.112147,-323.463220,-14754.794632,-135.871975,0.400000
55,-121.047196,-327.830434,-15976.344046,-136.183153,0.500000
56,-123.140216,-332.255720,-17246.893460,-136.509332,0.600000
57,-125.402827,-336.742755,-18566.442874,-136.850511,0.700000
58,-127.847838,-341.295402,-19934.992287,-137.206690,0.800000
59,-130.489389,-345.917725,-21352.541701,-137.577869,0.900000
60,-133.343123,-350.614013,-22819.091115,-137.964047,1.000000
61,-136.426385,-355.388809,-24334.640529,-138.365226,1.100000
62,-139.758446,-360.246930,-25899.189943,-138.781405,1.200000
63,-143.360769,-365.193506,-27512.739357,-139.212584,1.300000
64,-147.257325,-370.234010,-29175.288771,-139.658763,1.400000
65,-151.474952,-375.374298,-30886.838185,-140.119941,1.500000
66,-156.043788,-380.620655,-32647.387598,-140.596120,1.600000
67,-160.997781,-385.979846,-34456.937012,-141.087299,1.700000
68,-166.375297,-391.459171,-36315.486426,-141.593478,1.800000
69,-172.219846,-397.066536,-38223.035840,-142.114657,1.900000
70,-178.580953,-402.810526,-40179.585254,-142.650835,2.000000
71,-185.515221,-408.700498,-42185.134668,-143.202014,2.100000
72,-193.087611,-414.746679,-44239.684082,-143.768193,2.200000
73,-201.373021,-420.960295,-46343.233496,-144.349372,2.300000
74,-210.458232,-427.353709,-48495.782909,-144.945551,2.400000
75,-220.444317,-433.940591,-50697.332323,-145.556729,2.500000
76,-231.449677,-440.736124,-inf,-146.182908,2.600000
77,-243.613856,-447.757246,-inf,-146.824087,2.700000
78,-257.102427,-455.022945,-inf,-147.480266,2.800000
79,-272.113271,-462.554618,-inf,-148.151445,2.900000
80,-288.884772,-470.376516,-inf,-148.837623,3.000000
81,-307.706611,-478.516295,-inf,-149.538802,3.100000
82,-328.934196,-487.005707,-nan(ind),-150.254981,3.200000
83,-353.008223,-495.881484,-nan(ind),-150.986160,3.300000
84,-380.481630,-505.186471,-nan(ind),-151.732339,3.400000
85,-412.057410,-514.971106,-nan(ind),-152.493517,3.500000
86,-448.642737,-525.295390,-nan(ind),-153.269696,3.600000
87,-491.428241,-536.231545,-nan(ind),-154.060875,3.700000
88,-542.007141,-547.867684,-nan(ind),-154.867054,3.800000
89,-602.559726,-560.313001,-nan(ind),-155.688233,3.900000
90,-676.149072,-573.705301,-nan(ind),-156.524411,4.000000
91,-767.214790,-588.222316,-nan(ind),-157.375590,4.100000
92,-882.438575,-604.099335,-nan(ind),-158.241769,4.200000
93,-1032.354205,-621.658050,-nan(ind),-159.122948,4.300000
94,-1234.572166,-641.356541,-nan(ind),-160.019127,4.400000
95,-1520.882268,-663.882696,-nan(ind),-160.930305,4.500000
96,-1955.024575,-690.347123,-nan(ind),-161.856484,4.600000
97,-inf,-722.741917,-nan(ind),-162.797663,4.700000
98,-inf,-765.297623,-nan(ind),-163.753842,4.800000
99,-nan(ind),-830.491599,-nan(ind),-164.725021,4.900000
1,-134.622782,-422.806026,-20029.280146,-139.487291,-4.900000
2,-129.799479,-208.018581,-18657.364512,-138.985772,-4.800000
3,-126.327709,-155.485217,-17334.448877,-138.499254,-4.700000
4,-123.545247,-137.581893,-16060.533243,-138.027735,-4.600000
5,-121.199347,-131.618238,-14835.617609,-137.571216,-4.500000
6,-119.161988,-130.773911,-13659.701975,-137.129698,-4.400000
7,-117.358033,-132.407201,-12532.786341,-136.703179,-4.300000
8,-115.739138,-135.326895,-11454.870706,-136.291660,-4.200000
9,-114.272171,-138.939061,-10425.955072,-135.895142,-4.100000
10,-112.933364,-142.926208,-9446.039438,-135.513623,-4.000000
11,-111.705069,-147.110131,-8515.123804,-135.147104,-3.900000
12,-110.573830,-151.387440,-7633.208169,-134.795585,-3.800000
13,-109.529174,-155.696965,-6800.292535,-134.459067,-3.700000
14,-108.562820,-160.002302,-6016.376901,-134.137548,-3.600000
15,-107.668139,-164.282010,-5281.461267,-133.831029,-3.500000
16,-106.839779,-168.523906,-4595.545633,-133.539511,-3.400000
17,-106.073392,-172.721628,-3958.629998,-133.262992,-3.300000
18,-105.365440,-176.872514,-3370.714364,-133.001473,-3.200000
19,-104.713045,-180.976269,-2831.798730,-132.754955,-3.100000
20,-104.113875,-185.034104,-2341.883096,-132.523436,-3.000000
21,-103.566063,-189.048183,-1900.967461,-132.306917,-2.900000
22,-103.068138,-193.021254,-1509.051827,-132.105398,-2.800000
23,-102.618971,-196.956408,-1166.136193,-131.918880,-2.700000
24,-102.217741,-200.856922,-872.220559,-131.747361,-2.600000
25,-101.863894,-204.726152,-627.304924,-131.590842,-2.500000
26,-101.557126,-208.567465,-431.389290,-131.449324,-2.400000
27,-101.297360,-212.384194,-284.473656,-131.322805,-2.300000
28,-101.084730,-216.179615,-186.558022,-131.211286,-2.200000
29,-100.919572,-219.956929,-137.642388,-131.114767,-2.100000
30,-100.802417,-223.719254,-137.726753,-131.033249,-2.000000
31,-100.733980,-227.469626,-186.811119,-130.966730,-1.900000
32,-100.715165,-231.210999,-284.895485,-130.915211,-1.800000
33,-100.747060,-234.946250,-431.979851,-130.878693,-1.700000
34,-100.830936,-238.678185,-628.064216,-130.857174,-1.600000
35,-100.968257,-242.409546,-873.148582,-130.850655,-1.500000
36,-101.160679,-246.143017,-1167.232948,-130.859137,-1.400000
37,-101.410060,-249.881234,-1510.317314,-130.882618,-1.300000
38,-101.718467,-253.626795,-1902.401679,-130.921099,-1.200000
39,-102.088188,-257.382264,-2343.486045,-130.974580,-1.100000
40,-102.521745,-261.150182,-2833.570411,-131.043062,-1.000000
41,-103.021905,-264.933077,-3372.654777,-131.126543,-0.900000
42,-103.591701,-268.733470,-3960.739143,-131.225024,-0.800000
43,-104.234448,-272.553885,-4597.823508,-131.338506,-0.700000
44,-104.953768,-276.396859,-5283.907874,-131.466987,-0.600000
45,-105.753610,-280.264945,-6018.992240,-131.610468,-0.500000
46,-106.638284,-284.160732,-6803.076606,-131.768950,-0.400000
47,-107.612485,-288.086841,-7636.160971,-131.942431,-0.300000
48,-108.681336,-292.045946,-8518.245337,-132.130912,-0.200000
49,-109.850424,-296.040777,-9449.329703,-132.334393,-0.100000
50,-111.125845,-300.074134,-10429.414069,-132.552875,0.000000
51,-112.514258,-304.148893,-11458.498434,-132.786356,0.100000
52,-114.022939,-308.268025,-12536.582800,-133.034837,0.200000
53,-115.659852,-312.434602,-13663.667166,-133.298319,0.300000
54,-117.433719,-316.651813,-14839.751532,-133.576800,0.400000
55,-119.354107,-320.922977,-16064.835898,-133.870281,0.500000
56,-121.431527,-325.251559,-17338.920263,-134.178762,0.600000
57,-123.677541,-329.641187,-18662.004629,-134.502244,0.700000
58,-126.104892,-334.095670,-20034.088995,-134.840725,0.800000
59,-128.727650,-338.619017,-21455.173361,-135.194206,0.900000
60,-131.561383,-343.215462,-22925.257726,-135.562688,1.000000
61,-134.623346,-347.889484,-24444.342092,-135.946169,1.100000
62,-137.932716,-352.645841,-26012.426458,-136.344650,1.200000
63,-141.510852,-357.489593,-27629.510824,-136.758132,1.300000
64,-145.381603,-362.426145,-29295.595190,-137.186613,1.400000
65,-149.571678,-367.461277,-31010.679555,-137.630094,1.500000
66,-154.111065,-372.601197,-32774.763921,-138.088575,1.600000
67,-159.033549,-377.852584,-34587.848287,-138.562057,1.700000
68,-164.377307,-383.222648,-36449.932653,-139.050538,1.800000
69,-170.185638,-388.719199,-38361.017018,-139.554019,1.900000
70,-176.507829,-394.350718,-40321.101384,-140.072501,2.000000
71,-183.400208,-400.126448,-42330.185750,-140.605982,2.100000
72,-190.927425,-406.056497,-44388.270116,-141.154463,2.200000
73,-199.164020,-412.151956,-46495.354481,-141.717944,2.300000
74,-208.196359,-418.425046,-48651.438847,-142.296426,2.400000
75,-218.125037,-424.889279,-50856.523213,-142.889907,2.500000
76,-229.067892,-431.559664,-53110.607669,-143.498388,2.600000
77,-241.163812,-438.452948,-inf,-144.121870,2.700000
78,-254.577591,-445.587905,-inf,-144.760351,2.800000
79,-269.506184,-452.985695,-nan(ind),-145.413832,2.900000
80,-286.186864,-460.670305,-nan(ind),-146.082314,3.000000
81,-304.907965,-468.669089,-nan(ind),-146.765795,3.100000
82,-326.023252,-477.013462,-nan(ind),-147.464276,3.200000
83,-349.971389,-485.739766,-nan(ind),-148.177757,3.300000
84,-377.302773,-494.890399,-nan(ind),-148.906239,3.400000
85,-408.717182,-504.515281,-nan(ind),-149.649720,3.500000
86,-445.117654,-514.673805,-nan(ind),-150.408201,3.600000
87,-487.689412,-525.437472,-nan(ind),-151.181683,3.700000
88,-538.018468,-536.893530,-nan(ind),-151.970164,3.800000
89,-598.275284,-549.150123,-nan(ind),-152.773645,3.900000
90,-671.509182,-562.343756,-nan(ind),-153.592127,4.000000
91,-762.139914,-576.650521,-nan(ind),-154.425608,4.100000
92,-876.819396,-592.303592,-nan(ind),-155.274089,4.200000
93,-1026.034635,-609.621846,-nan(ind),-156.137570,4.300000
94,-1227.318220,-629.059490,-nan(ind),-157.016052,4.400000
95,-1512.319867,-651.298814,-nan(ind),-157.909533,4.500000
96,-1944.499799,-677.441810,-nan(ind),-158.818014,4.600000
97,-2672.216884,-709.466020,-nan(ind),-159.741496,4.700000
98,-inf,-751.573548,-nan(ind),-160.679977,4.800000
99,-nan(ind),-816.168271,-nan(ind),-161.633458,4.900000
1,-135.002289,-409.891545,-19972.328678,-128.233717,-4.900000
2,-129.921196,-196.280648,-18602.032257,-127.748405,-4.800000
3,-126.244998,-144.217336,-17280.735835,-127.278094,-4.700000
4,-123.284441,-126.564885,-16008.439414,-126.822782,-4.600000
5,-120.776425,-120.752441,-14785.142992,-126.382470,-4.500000
6,-118.587650,-120.004849,-13610.846571,-125.957158,-4.400000
7,-116.639856,-121.701615,-12485.550149,-125.546846,-4.300000
8,-114.882662,-124.662909,-11409.253728,-125.151535,-4.200000
9,-113.281515,-128.301489,-10381.957306,-124.771223,-4.100000
10,-111.811604,-132.304073,-9403.660885,-124.405911,-4.000000
11,-110.454485,-136.495237,-8474.364463,-124.055599,-3.900000
12,-109.196072,-140.773508,-7594.068042,-123.720287,-3.800000
13,-108.025381,-145.079080,-6762.771621,-123.399976,-3.700000
14,-106.933704,-149.376543,-5980.475199,-123.094664,-3.600000
15,-105.914048,-153.645203,-5247.178778,-122.804352,-3.500000
16,-104.960744,-157.873444,-4562.882356,-122.529040,-3.400000
17,-104.069166,-162.055342,-3927.585935,-122.268728,-3.300000
18,-103.235521,-166.188582,-3341.289513,-122.023417,-3.200000
19,-102.456701,-170.273142,-2803.993092,-121.793105,-3.100000
20,-101.730159,-174.310455,-2315.696670,-121.577793,-3.000000
21,-101.053826,-178.302862,-1876.400249,-121.377481,-2.900000
22,-100.426037,-182.253258,-1486.103827,-121.192170,-2.800000
23,-99.845479,-186.164854,-1144.807406,-121.021858,-2.700000
24,-99.311148,-190.041027,-852.510985,-120.866546,-2.600000
25,-98.822315,-193.885216,-609.214563,-120.726234,-2.500000
26,-98.378497,-197.700856,-414.918142,-120.600922,-2.400000
27,-97.979440,-201.491339,-269.621720,-120.490611,-2.300000
28,-97.625102,-205.259990,-173.325299,-120.395299,-2.200000
29,-97.315638,-209.010050,-126.028877,-120.314987,-2.100000
30,-97.051393,-212.744671,-127.732456,-120.249675,-2.000000
31,-96.832897,-216.466920,-178.436034,-120.199363,-1.900000
32,-96.660858,-220.179774,-278.139613,-120.164052,-1.800000
33,-96.536163,-223.886130,-426.843191,-120.143740,-1.700000
34,-96.459877,-227.588811,-624.546770,-120.138428,-1.600000
35,-96.433245,-231.290572,-871.250349,-120.148116,-1.500000
36,-96.457696,-234.994108,-1166.953927,-120.172804,-1.400000
37,-96.534851,-238.702066,-1511.657506,-120.212493,-1.300000
38,-96.666527,-242.417047,-1905.361084,-120.267181,-1.200000
39,-96.854749,-246.141621,-2348.064663,-120.336869,-1.100000
40,-97.101759,-249.878333,-2839.768241,-120.421557,-1.000000
41,-97.410032,-253.629712,-3380.471820,-120.521246,-0.900000
42,-97.782287,-257.398279,-3970.175398,-120.635934,-0.800000
43,-98.221507,-261.186558,-4608.878977,-120.765622,-0.700000
44,-98.730960,-264.997080,-5296.582555,-120.910310,-0.600000
45,-99.314217,-268.832400,-6033.286134,-121.069998,-0.500000
46,-99.975184,-272.695098,-6818.989713,-121.244687,-0.400000
47,-100.718124,-276.587792,-7653.693291,-121.434375,-0.300000
48,-101.547695,-280.513148,-8537.396870,-121.639063,-0.200000
49,-102.468985,-284.473889,-9470.100448,-121.858751,-0.100000
50,-103.487552,-288.472805,-10451.804027,-122.093439,0.000000
51,-104.609474,-292.512765,-11482.507605,-122.343128,0.100000
52,-105.841401,-296.596729,-12562.211184,-122.607816,0.200000
53,-107.190616,-300.727756,-13690.914762,-122.887504,0.300000
54,-108.665104,-304.909023,-14868.618341,-123.182192,0.400000
55,-110.273631,-309.143837,-16095.321919,-123.491880,0.500000
56,-112.025833,-313.435646,-17371.025498,-123.816569,0.600000
57,-113.932318,-317.788064,-18695.729077,-124.156257,0.700000
58,-116.004787,-322.204883,-20069.432655,-124.510945,0.800000
59,-118.256165,-326.690092,-21492.136234,-124.880633,0.900000
60,-120.700760,-331.247906,-22963.839812,-125.265322,1.000000
61,-123.354443,-335.882785,-24484.543391,-125.665010,1.100000
62,-126.234859,-340.599460,-26054.246969,-126.079698,1.200000
63,-129.361671,-345.402971,-27672.950548,-126.509386,1.300000
64,-132.756845,-350.298694,-29340.654126,-126.954074,1.400000
65,-136.444991,-355.292382,-31057.357705,-127.413763,1.500000
66,-140.453755,-360.390211,-32823.061284,-127.888451,1.600000
67,-144.814294,-365.598828,-34637.764862,-128.378139,1.700000
68,-149.561831,-370.925407,-36501.468441,-128.882827,1.800000
69,-154.736329,-376.377720,-38414.172019,-129.402515,1.900000
70,-160.383297,-381.964204,-40375.875598,-129.937204,2.000000
71,-166.554765,-387.694058,-42386.579176,-130.486892,2.100000
72,-173.310469,-393.577340,-44446.282755,-131.051580,2.200000
73,-180.719311,-399.625087,-46554.986333,-131.631268,2.300000
74,-188.861150,-405.849457,-48712.689912,-132.225957,2.400000
75,-197.829037,-412.263899,-50919.393490,-132.835645,2.500000
76,-207.732007,-418.883349,-53175.097069,-133.460333,2.600000
77,-218.698617,-425.724472,-inf,-134.100021,2.700000
78,-230.881453,-432.805952,-inf,-134.754709,2.800000
79,-244.462938,-440.148850,-inf,-135.424398,2.900000
80,-259.662909,-447.777037,-inf,-136.109086,3.000000
81,-276.748596,-455.717743,-nan(ind),-136.808774,3.100000
82,-296.047972,-464.002235,-nan(ind),-137.523462,3.200000
83,-317.967846,-472.666690,-nan(ind),-138.253150,3.300000
84,-343.018803,-481.753314,-nan(ind),-138.997839,3.400000
85,-371.850197,-491.311804,-nan(ind),-139.757527,3.500000
86,-405.300250,-501.401291,-nan(ind),-140.532215,3.600000
87,-444.469439,-512.092966,-nan(ind),-141.321903,3.700000
88,-490.830805,-523.473706,-nan(ind),-142.126591,3.800000
89,-546.400799,-535.651200,-nan(ind),-142.946280,3.900000
90,-614.013190,-548.761393,-nan(ind),-143.780968,4.000000
91,-697.776481,-562.979669,-nan(ind),-144.630656,4.100000
92,-803.875910,-578.538288,-nan(ind),-145.495344,4.200000
93,-942.065519,-595.754912,-nan(ind),-146.375033,4.300000
94,-1128.657094,-615.082074,-nan(ind),-147.269721,4.400000
95,-1393.104865,-637.199646,-nan(ind),-148.179409,4.500000
96,-1794.483556,-663.205891,-nan(ind),-149.104097,4.600000
97,-inf,-695.072064,-nan(ind),-150.043785,4.700000
98,-inf,-736.987969,-nan(ind),-150.998474,4.800000
99,-nan(ind),-801.325715,-nan(ind),-151.968162,4.900000
