-2.990000,0.004567,0.000000,0.080926,0.132980,0.001395,0.000000,0.159463,0.501330
-2.980000,0.004705,0.000000,0.081195,0.132978,0.001441,0.000000,0.160274,0.502660
-2.970000,0.004847,0.000000,0.081463,0.132974,0.001489,0.000000,0.161087,0.503989
-2.960000,0.004993,0.000000,0.081732,0.132969,0.001538,0.000000,0.161903,0.505319
-2.950000,0.005143,0.000000,0.082001,0.132962,0.001589,0.000000,0.162722,0.506649
-2.940000,0.005296,0.000000,0.082270,0.132954,0.001641,0.000000,0.163543,0.507978
-2.930000,0.005454,0.000000,0.082539,0.132945,0.001695,0.000000,0.164367,0.509308
-2.920000,0.005616,0.000000,0.082807,0.132933,0.001750,0.000000,0.165194,0.510637
-2.910000,0.005782,0.000000,0.083076,0.132921,0.001807,0.000000,0.166023,0.511966
-2.900000,0.005953,0.000000,0.083344,0.132907,0.001866,0.000000,0.166855,0.513296
-2.890000,0.006127,0.000000,0.083613,0.132891,0.001926,0.000000,0.167690,0.514625
-2.880000,0.006307,0.000000,0.083881,0.132874,0.001988,0.000000,0.168528,0.515953
-2.870000,0.006491,0.000000,0.084150,0.132856,0.002052,0.000000,0.169368,0.517282
-2.860000,0.006679,0.000000,0.084418,0.132836,0.002118,0.000000,0.170211,0.518611
-2.850000,0.006873,0.000000,0.084686,0.132815,0.002186,0.000000,0.171056,0.519939
-2.840000,0.007071,0.000000,0.084954,0.132792,0.002256,0.000000,0.171904,0.521267
-2.830000,0.007274,0.000000,0.085223,0.132767,0.002327,0.000000,0.172755,0.522595
-2.820000,0.007483,0.000000,0.085490,0.132742,0.002401,0.000000,0.173609,0.523922
-2.810000,0.007697,0.000000,0.085758,0.132714,0.002477,0.000000,0.174465,0.525249
-2.800000,0.007915,0.000000,0.086026,0.132686,0.002555,0.000000,0.175324,0.526576
-2.790000,0.008140,0.000000,0.086294,0.132655,0.002635,0.000000,0.176186,0.527903
-2.780000,0.008370,0.000000,0.086561,0.132624,0.002718,0.000000,0.177050,0.529230
-2.770000,0.008605,0.000000,0.086828,0.132591,0.002803,0.000000,0.177917,0.530556
-2.760000,0.008846,0.000000,0.087095,0.132556,0.002890,0.000000,0.178786,0.531881
-2.750000,0.009094,0.000000,0.087362,0.132520,0.002980,0.000000,0.179659,0.533207
-2.740000,0.009347,0.000000,0.087629,0.132482,0.003072,0.000000,0.180534,0.534532
-2.730000,0.009606,0.000000,0.087896,0.132443,0.003167,0.000000,0.181411,0.535856
-2.720000,0.009871,0.000000,0.088163,0.132403,0.003264,0.000000,0.182292,0.537181
-2.710000,0.010143,0.000000,0.088429,0.132361,0.003364,0.000000,0.183175,0.538504
-2.700000,0.010421,0.000000,0.088695,0.132318,0.003467,0.000000,0.184060,0.539828
-2.690000,0.010706,0.000000,0.088961,0.132273,0.003573,0.000000,0.184948,0.541151
-2.680000,0.010997,0.000000,0.089227,0.132226,0.003681,0.000000,0.185839,0.542473
-2.670000,0.011295,0.000000,0.089492,0.132179,0.003793,0.000000,0.186733,0.543795
-2.660000,0.011600,0.000000,0.089758,0.132129,0.003907,0.000000,0.187629,0.545117
-2.650000,0.011912,0.000000,0.090023,0.132079,0.004025,0.000000,0.188528,0.546438
-2.640000,0.012232,0.000000,0.090288,0.132027,0.004145,0.000000,0.189430,0.547758
-2.630000,0.012558,0.000000,0.090553,0.131973,0.004269,0.000000,0.190334,0.549078
-2.620000,0.012892,0.000000,0.090817,0.131918,0.004396,0.000000,0.191241,0.550398
-2.610000,0.013234,0.000000,0.091081,0.131862,0.004527,0.000000,0.192150,0.551717
-2.600000,0.013583,0.000000,0.091345,0.131804,0.004661,0.000000,0.193062,0.553035
-2.590000,0.013940,0.000000,0.091609,0.131745,0.004799,0.000000,0.193977,0.554353
-2.580000,0.014305,0.000000,0.091873,0.131684,0.004940,0.000000,0.194895,0.555670
-2.570000,0.014678,0.000000,0.092136,0.131622,0.005085,0.000000,0.195815,0.556987
-2.560000,0.015060,0.000000,0.092399,0.131558,0.005234,0.000000,0.196737,0.558302
-2.550000,0.015449,0.000000,0.092662,0.131493,0.005386,0.000000,0.197663,0.559618
-2.540000,0.015848,0.000000,0.092924,0.131427,0.005543,0.000000,0.198590,0.560932
-2.530000,0.016254,0.000000,0.093186,0.131359,0.005703,0.000000,0.199521,0.562246
-2.520000,0.016670,0.000000,0.093448,0.131289,0.005868,0.000000,0.200454,0.563559
-2.510000,0.017095,0.000000,0.093709,0.131219,0.006037,0.000000,0.201390,0.564872
-2.500000,0.017528,0.000000,0.093971,0.131147,0.006210,0.000000,0.202328,0.566184
-2.490000,0.017971,0.000000,0.094231,0.131073,0.006387,0.000000,0.203269,0.567495
-2.480000,0.018423,0.000000,0.094492,0.130998,0.006569,0.000000,0.204213,0.568805
-2.470000,0.018885,0.000000,0.094752,0.130922,0.006756,0.000000,0.205159,0.570115
-2.460000,0.019356,0.000000,0.095012,0.130844,0.006947,0.000000,0.206108,0.571424
-2.450000,0.019837,0.000000,0.095272,0.130765,0.007143,0.000000,0.207059,0.572732
-2.440000,0.020328,0.000000,0.095531,0.130684,0.007344,0.000000,0.208013,0.574039
-2.430000,0.020829,0.000000,0.095790,0.130602,0.007549,0.000000,0.208970,0.575345
-2.420000,0.021341,0.000000,0.096048,0.130519,0.007760,0.000000,0.209929,0.576651
-2.410000,0.021862,0.000000,0.096306,0.130434,0.007976,0.000000,0.210891,0.577956
-2.400000,0.022395,0.000000,0.096564,0.130348,0.008198,0.000000,0.211855,0.579260
-2.390000,0.022937,0.000000,0.096821,0.130260,0.008424,0.000000,0.212822,0.580563
-2.380000,0.023491,0.000000,0.097078,0.130171,0.008656,0.000000,0.213792,0.581865
-2.370000,0.024056,0.000000,0.097335,0.130081,0.008894,0.000000,0.214764,0.583166
-2.360000,0.024631,0.000000,0.097591,0.129989,0.009137,0.000000,0.215739,0.584467
-2.350000,0.025218,0.000000,0.097846,0.129896,0.009387,0.000000,0.216716,0.585766
-2.340000,0.025817,0.000000,0.098102,0.129801,0.009642,0.000000,0.217695,0.587064
-2.330000,0.026426,0.000000,0.098357,0.129705,0.009903,0.000000,0.218678,0.588362
-2.320000,0.027048,0.000000,0.098611,0.129608,0.010170,0.000000,0.219663,0.589659
-2.310000,0.027682,0.000000,0.098865,0.129510,0.010444,0.000000,0.220650,0.590954
-2.300000,0.028327,0.000000,0.099118,0.129410,0.010724,0.000000,0.221640,0.592249
-2.290000,0.028985,0.000000,0.099372,0.129308,0.011011,0.000000,0.222632,0.593542
-2.280000,0.029655,0.000000,0.099624,0.129206,0.011304,0.000000,0.223627,0.594835
-2.270000,0.030337,0.000000,0.099876,0.129101,0.011604,0.000000,0.224625,0.596126
-2.260000,0.031032,0.000000,0.100128,0.128996,0.011911,0.000000,0.225625,0.597417
-2.250000,0.031740,0.000000,0.100379,0.128889,0.012224,0.000000,0.226627,0.598706
-2.240000,0.032460,0.000000,0.100630,0.128781,0.012545,0.000000,0.227632,0.599995
-2.230000,0.033194,0.000000,0.100880,0.128672,0.012874,0.000000,0.228640,0.601282
-2.220000,0.033941,0.000000,0.101130,0.128561,0.013209,0.000000,0.229650,0.602568
-2.210000,0.034701,0.000001,0.101379,0.128449,0.013553,0.000000,0.230663,0.603853
-2.200000,0.035475,0.000001,0.101628,0.128336,0.013903,0.000000,0.231678,0.605137
-2.190000,0.036262,0.000001,0.101876,0.128221,0.014262,0.000000,0.232695,0.606420
-2.180000,0.037063,0.000001,0.102123,0.128105,0.014629,0.000000,0.233715,0.607702
-2.170000,0.037878,0.000001,0.102371,0.127987,0.015003,0.000000,0.234738,0.608982
-2.160000,0.038707,0.000001,0.102617,0.127869,0.015386,0.000000,0.235762,0.610261
-2.150000,0.039550,0.000001,0.102863,0.127749,0.015778,0.000000,0.236790,0.611539
-2.140000,0.040408,0.000001,0.103109,0.127627,0.016177,0.000000,0.237820,0.612816
-2.130000,0.041280,0.000001,0.103353,0.127505,0.016586,0.000000,0.238852,0.614092
-2.120000,0.042166,0.000001,0.103598,0.127381,0.017003,0.000000,0.239887,0.615366
-2.110000,0.043067,0.000001,0.103841,0.127256,0.017429,0.000000,0.240924,0.616639
-2.100000,0.043984,0.000001,0.104085,0.127129,0.017864,0.000000,0.241964,0.617911
-2.090000,0.044915,0.000001,0.104327,0.127002,0.018309,0.000000,0.243006,0.619182
-2.080000,0.045861,0.000001,0.104569,0.126872,0.018763,0.000000,0.244050,0.620451
-2.070000,0.046823,0.000001,0.104811,0.126742,0.019226,0.000000,0.245097,0.621720
-2.060000,0.047800,0.000001,0.105051,0.126611,0.019699,0.000000,0.246146,0.622986
-2.050000,0.048792,0.000001,0.105291,0.126478,0.020182,0.000000,0.247198,0.624252
-2.040000,0.049800,0.000001,0.105531,0.126344,0.020675,0.000000,0.248252,0.625516
-2.030000,0.050824,0.000001,0.105770,0.126208,0.021178,0.000000,0.249309,0.626779
-2.020000,0.051864,0.000001,0.106008,0.126071,0.021692,0.000000,0.250368,0.628040
-2.010000,0.052919,0.000001,0.106246,0.125934,0.022216,0.000000,0.251429,0.629300
-2.000000,0.053991,0.000001,0.106483,0.125794,0.022750,0.000000,0.252493,0.630559
-1.990000,0.055079,0.000002,0.106719,0.125654,0.023295,0.000000,0.253559,0.631816
-1.980000,0.056183,0.000002,0.106955,0.125512,0.023852,0.000000,0.254627,0.633072
-1.970000,0.057304,0.000002,0.107190,0.125370,0.024419,0.000000,0.255698,0.634326
-1.960000,0.058441,0.000002,0.107424,0.125225,0.024998,0.000000,0.256771,0.635579
-1.950000,0.059595,0.000002,0.107657,0.125080,0.025588,0.000000,0.257846,0.636831
-1.940000,0.060765,0.000002,0.107890,0.124934,0.026190,0.000000,0.258924,0.638081
-1.930000,0.061952,0.000002,0.108123,0.124786,0.026803,0.000000,0.260004,0.639329
-1.920000,0.063157,0.000002,0.108354,0.124637,0.027429,0.000000,0.261086,0.640576
-1.910000,0.064378,0.000002,0.108585,0.124487,0.028067,0.000000,0.262171,0.641822
-1.900000,0.065616,0.000002,0.108815,0.124335,0.028717,0.000000,0.263258,0.643066
-1.890000,0.066871,0.000003,0.109044,0.124183,0.029379,0.000001,0.264347,0.644309
-1.880000,0.068144,0.000003,0.109273,0.124029,0.030054,0.000001,0.265439,0.645550
-1.870000,0.069433,0.000003,0.109501,0.123874,0.030742,0.000001,0.266533,0.646789
-1.860000,0.070740,0.000003,0.109728,0.123718,0.031443,0.000001,0.267629,0.648027
-1.850000,0.072065,0.000003,0.109954,0.123561,0.032157,0.000001,0.268727,0.649264
-1.840000,0.073407,0.000003,0.110180,0.123402,0.032884,0.000001,0.269828,0.650499
-1.830000,0.074766,0.000003,0.110405,0.123243,0.033625,0.000001,0.270931,0.651732
-1.820000,0.076143,0.000004,0.110629,0.123082,0.034380,0.000001,0.272036,0.652963
-1.810000,0.077538,0.000004,0.110852,0.122920,0.035148,0.000001,0.273143,0.654193
-1.800000,0.078950,0.000004,0.111075,0.122757,0.035930,0.000001,0.274253,0.655422
-1.790000,0.080380,0.000004,0.111297,0.122592,0.036727,0.000001,0.275365,0.656648
-1.780000,0.081828,0.000004,0.111518,0.122427,0.037538,0.000001,0.276479,0.657874
-1.770000,0.083293,0.000005,0.111738,0.122261,0.038364,0.000001,0.277595,0.659097
-1.760000,0.084776,0.000005,0.111957,0.122093,0.039204,0.000001,0.278714,0.660319
-1.750000,0.086277,0.000005,0.112176,0.121924,0.040059,0.000001,0.279834,0.661539
-1.740000,0.087796,0.000005,0.112393,0.121754,0.040930,0.000001,0.280957,0.662757
-1.730000,0.089333,0.000006,0.112610,0.121583,0.041815,0.000001,0.282082,0.663974
-1.720000,0.090887,0.000006,0.112826,0.121411,0.042716,0.000001,0.283210,0.665189
-1.710000,0.092459,0.000006,0.113041,0.121238,0.043633,0.000001,0.284339,0.666402
-1.700000,0.094049,0.000006,0.113256,0.121064,0.044565,0.000001,0.285470,0.667614
-1.690000,0.095657,0.000007,0.113469,0.120888,0.045514,0.000001,0.286604,0.668823
-1.680000,0.097282,0.000007,0.113682,0.120712,0.046479,0.000001,0.287740,0.670031
-1.670000,0.098925,0.000007,0.113894,0.120534,0.047460,0.000002,0.288878,0.671238
-1.660000,0.100586,0.000008,0.114105,0.120355,0.048457,0.000002,0.290018,0.672442
-1.650000,0.102265,0.000008,0.114315,0.120176,0.049471,0.000002,0.291160,0.673645
-1.640000,0.103961,0.000008,0.114524,0.119995,0.050503,0.000002,0.292304,0.674846
-1.630000,0.105675,0.000009,0.114732,0.119813,0.051551,0.000002,0.293450,0.676045
-1.620000,0.107406,0.000009,0.114939,0.119630,0.052616,0.000002,0.294599,0.677242
-1.610000,0.109155,0.000010,0.115146,0.119446,0.053699,0.000002,0.295749,0.678437
-1.600000,0.110921,0.000010,0.115351,0.119261,0.054799,0.000002,0.296901,0.679631
-1.590000,0.112704,0.000011,0.115556,0.119075,0.055917,0.000002,0.298056,0.680822
-1.580000,0.114505,0.000011,0.115760,0.118888,0.057053,0.000002,0.299213,0.682012
-1.570000,0.116323,0.000012,0.115962,0.118700,0.058208,0.000002,0.300371,0.683200
-1.560000,0.118157,0.000012,0.116164,0.118511,0.059380,0.000003,0.301532,0.684386
-1.550000,0.120009,0.000013,0.116365,0.118321,0.060571,0.000003,0.302694,0.685570
-1.540000,0.121878,0.000013,0.116565,0.118130,0.061780,0.000003,0.303859,0.686753
-1.530000,0.123763,0.000014,0.116764,0.117937,0.063008,0.000003,0.305026,0.687933
-1.520000,0.125665,0.000015,0.116962,0.117744,0.064255,0.000003,0.306194,0.689111
-1.510000,0.127583,0.000015,0.117159,0.117550,0.065522,0.000003,0.307365,0.690288
-1.500000,0.129518,0.000016,0.117355,0.117355,0.066807,0.000003,0.308538,0.691462
-1.490000,0.131468,0.000017,0.117550,0.117159,0.068112,0.000004,0.309712,0.692635
-1.480000,0.133435,0.000017,0.117744,0.116962,0.069437,0.000004,0.310889,0.693806
-1.470000,0.135418,0.000018,0.117937,0.116764,0.070781,0.000004,0.312067,0.694974
-1.460000,0.137417,0.000019,0.118130,0.116565,0.072145,0.000004,0.313247,0.696141
-1.450000,0.139431,0.000020,0.118321,0.116365,0.073529,0.000004,0.314430,0.697306
-1.440000,0.141460,0.000021,0.118511,0.116164,0.074934,0.000004,0.315614,0.698468
-1.430000,0.143505,0.000022,0.118700,0.115962,0.076359,0.000005,0.316800,0.699629
-1.420000,0.145564,0.000023,0.118888,0.115760,0.077804,0.000005,0.317988,0.700787
-1.410000,0.147639,0.000024,0.119075,0.115556,0.079270,0.000005,0.319178,0.701944
-1.400000,0.149727,0.000025,0.119261,0.115351,0.080757,0.000005,0.320369,0.703099
-1.390000,0.151831,0.000026,0.119446,0.115146,0.082264,0.000006,0.321563,0.704251
-1.380000,0.153948,0.000027,0.119630,0.114939,0.083793,0.000006,0.322758,0.705401
-1.370000,0.156080,0.000028,0.119813,0.114732,0.085343,0.000006,0.323955,0.706550
-1.360000,0.158225,0.000030,0.119995,0.114524,0.086915,0.000007,0.325154,0.707696
-1.350000,0.160383,0.000031,0.120176,0.114315,0.088508,0.000007,0.326355,0.708840
-1.340000,0.162555,0.000032,0.120355,0.114105,0.090123,0.000007,0.327558,0.709982
-1.330000,0.164740,0.000034,0.120534,0.113894,0.091759,0.000007,0.328762,0.711122
-1.320000,0.166937,0.000035,0.120712,0.113682,0.093418,0.000008,0.329969,0.712260
-1.310000,0.169147,0.000037,0.120888,0.113469,0.095098,0.000008,0.331177,0.713396
-1.300000,0.171369,0.000039,0.121064,0.113256,0.096800,0.000009,0.332386,0.714530
-1.290000,0.173602,0.000040,0.121238,0.113041,0.098525,0.000009,0.333598,0.715661
-1.280000,0.175847,0.000042,0.121411,0.112826,0.100273,0.000009,0.334811,0.716790
-1.270000,0.178104,0.000044,0.121583,0.112610,0.102042,0.000010,0.336026,0.717918
-1.260000,0.180371,0.000046,0.121754,0.112393,0.103835,0.000010,0.337243,0.719043
-1.250000,0.182649,0.000048,0.121924,0.112176,0.105650,0.000011,0.338461,0.720166
-1.240000,0.184937,0.000050,0.122093,0.111957,0.107488,0.000011,0.339681,0.721286
-1.230000,0.187235,0.000052,0.122261,0.111738,0.109349,0.000012,0.340903,0.722405
-1.220000,0.189543,0.000054,0.122427,0.111518,0.111232,0.000012,0.342126,0.723521
-1.210000,0.191860,0.000057,0.122592,0.111297,0.113139,0.000013,0.343352,0.724635
-1.200000,0.194186,0.000059,0.122757,0.111075,0.115070,0.000013,0.344578,0.725747
-1.190000,0.196520,0.000061,0.122920,0.110852,0.117023,0.000014,0.345807,0.726857
-1.180000,0.198863,0.000064,0.123082,0.110629,0.119000,0.000015,0.347037,0.727964
-1.170000,0.201214,0.000067,0.123243,0.110405,0.121000,0.000015,0.348268,0.729069
-1.160000,0.203571,0.000070,0.123402,0.110180,0.123024,0.000016,0.349501,0.730172
-1.150000,0.205936,0.000073,0.123561,0.109954,0.125072,0.000017,0.350736,0.731273
-1.140000,0.208308,0.000076,0.123718,0.109728,0.127143,0.000017,0.351973,0.732371
-1.130000,0.210686,0.000079,0.123874,0.109501,0.129238,0.000018,0.353211,0.733467
-1.120000,0.213069,0.000082,0.124029,0.109273,0.131357,0.000019,0.354450,0.734561
-1.110000,0.215458,0.000086,0.124183,0.109044,0.133500,0.000020,0.355691,0.735653
-1.100000,0.217852,0.000089,0.124335,0.108815,0.135666,0.000021,0.356934,0.736742
-1.090000,0.220251,0.000093,0.124487,0.108585,0.137857,0.000022,0.358178,0.737829
-1.080000,0.222653,0.000097,0.124637,0.108354,0.140071,0.000023,0.359424,0.738914
-1.070000,0.225060,0.000101,0.124786,0.108123,0.142310,0.000024,0.360671,0.739996
-1.060000,0.227470,0.000105,0.124934,0.107890,0.144572,0.000025,0.361919,0.741076
-1.050000,0.229882,0.000109,0.125080,0.107657,0.146859,0.000026,0.363169,0.742154
-1.040000,0.232297,0.000114,0.125225,0.107424,0.149170,0.000027,0.364421,0.743229
-1.030000,0.234714,0.000119,0.125370,0.107190,0.151505,0.000028,0.365674,0.744302
-1.020000,0.237132,0.000124,0.125512,0.106955,0.153864,0.000029,0.366928,0.745373
